REF_DATE,GEO,DGUID,Commodity,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,longitude,latitude
1980-11,Alberta,2016A000248,Speciality cheese,Tonnes,288,units ,0,v382660,10.2,225.0,,,,0,-115.0,54.0
1980-11,Alberta,2016A000248,"Ice cream, total",Kilolitres,195,units ,0,v382720,10.3,2075.0,,,,0,-115.0,54.0
1980-11,Alberta,2016A000248,Hard ice cream,Kilolitres,195,units ,0,v382721,10.4,1994.0,,,,0,-115.0,54.0
1980-11,Alberta,2016A000248,Soft ice cream,Kilolitres,195,units ,0,v382722,10.5,81.0,,,,0,-115.0,54.0
1980-11,Alberta,2016A000248,Ice cream mix,Kilolitres,195,units ,0,v382670,10.6,1040.0,,,,0,-115.0,54.0
1980-11,British Columbia,2016A000259,Cheddar cheese,Tonnes,288,units ,0,v382656,11.1,177.0,,,,0,-127.0,54.0
1980-11,British Columbia,2016A000259,"Ice cream, total",Kilolitres,195,units ,0,v382723,11.3,2485.0,,,,0,-127.0,54.0
1980-11,British Columbia,2016A000259,Hard ice cream,Kilolitres,195,units ,0,v382724,11.4,2327.0,,,,0,-127.0,54.0
1980-11,British Columbia,2016A000259,Soft ice cream,Kilolitres,195,units ,0,v382725,11.5,158.0,,,,0,-127.0,54.0
1980-11,British Columbia,2016A000259,Ice cream mix,Kilolitres,195,units ,0,v382671,11.6,1265.0,,,,0,-127.0,54.0
1980-12,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,9085.0,,,,0,1.0,1.0
1980-12,Canada,2016A000011124,Speciality cheese,Tonnes,288,units ,0,v382657,1.2,6403.0,,,,0,1.0,1.0
1980-12,Canada,2016A000011124,"Ice cream, total",Kilolitres,195,units ,0,v382696,1.3,20448.0,,,,0,1.0,1.0
1980-12,Canada,2016A000011124,Hard ice cream,Kilolitres,195,units ,0,v382697,1.4,20009.0,,,,0,1.0,1.0
1980-12,Canada,2016A000011124,Soft ice cream,Kilolitres,195,units ,0,v382698,1.5,439.0,,,,0,1.0,1.0
1980-12,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,10016.0,,,,0,1.0,1.0
1980-12,Canada,2016A000011124,Milkshake mix,Kilolitres,195,units ,0,v382726,1.7,1304.0,,,,0,1.0,1.0
1980-12,Canada,2016A000011124,Sherbert,Kilolitres,195,units ,0,v382727,1.8,141.0,,,,0,1.0,1.0
1980-12,Canada,2016A000011124,Water ices,Kilolitres,195,units ,0,v382728,1.9,222.0,,,,0,1.0,1.0
1980-12,Canada,2016A000011124,Ice milk mix,Kilolitres,195,units ,0,v382729,1.1,479.0,,,,0,1.0,1.0
1980-12,Maritime provinces,,Cheddar cheese,Tonnes,288,units ,0,v382650,2.1,398.0,,,,0,1.0,1.0
1980-12,Prince Edward Island,2016A000211,Ice cream mix,Kilolitres,195,units ,0,v382662,3.6,0.0,,,t,0,-63.0,-1.0
1980-12,Nova Scotia,2016A000212,"Ice cream, total",Kilolitres,195,units ,0,v382702,4.3,915.0,,,,0,-63.0,45.0
1980-12,Nova Scotia,2016A000212,Hard ice cream,Kilolitres,195,units ,0,v382703,4.4,904.0,,,,0,-63.0,45.0
1980-12,Nova Scotia,2016A000212,Soft ice cream,Kilolitres,195,units ,0,v382704,4.5,11.0,,,,0,-63.0,45.0
1980-12,Nova Scotia,2016A000212,Ice cream mix,Kilolitres,195,units ,0,v382664,4.6,462.0,,,,0,-63.0,45.0
1980-12,New Brunswick,2016A000213,"Ice cream, total",Kilolitres,195,units ,0,v382705,5.3,911.0,,,t,0,-66.0,46.0
1980-12,New Brunswick,2016A000213,Hard ice cream,Kilolitres,195,units ,0,v382706,5.4,909.0,,,t,0,-66.0,46.0
1980-12,New Brunswick,2016A000213,Soft ice cream,Kilolitres,195,units ,0,v382707,5.5,2.0,,,t,0,-66.0,46.0
1980-12,New Brunswick,2016A000213,Ice cream mix,Kilolitres,195,units ,0,v382665,5.6,445.0,,,t,0,-66.0,46.0
1980-12,Quebec,2016A000224,Cheddar cheese,Tonnes,288,units ,0,v382651,6.1,4970.0,,,,0,-68.0,54.0
1980-12,Quebec,2016A000224,Speciality cheese,Tonnes,288,units ,0,v382658,6.2,2333.0,,,,0,-68.0,54.0
1980-12,Quebec,2016A000224,"Ice cream, total",Kilolitres,195,units ,0,v382708,6.3,5398.0,,,,0,-68.0,54.0
1980-12,Quebec,2016A000224,Hard ice cream,Kilolitres,195,units ,0,v382709,6.4,5352.0,,,,0,-68.0,54.0
1980-12,Quebec,2016A000224,Soft ice cream,Kilolitres,195,units ,0,v382710,6.5,46.0,,,,0,-68.0,54.0
1980-12,Quebec,2016A000224,Ice cream mix,Kilolitres,195,units ,0,v382666,6.6,2631.0,,,,0,-68.0,54.0
1980-12,Ontario,2016A000235,Cheddar cheese,Tonnes,288,units ,0,v382652,7.1,2539.0,,,,0,-85.0,49.0
1980-12,Ontario,2016A000235,Speciality cheese,Tonnes,288,units ,0,v382659,7.2,3647.0,,,,0,-85.0,49.0
1980-12,Ontario,2016A000235,"Ice cream, total",Kilolitres,195,units ,0,v382711,7.3,6927.0,,,,0,-85.0,49.0
1980-12,Ontario,2016A000235,Hard ice cream,Kilolitres,195,units ,0,v382712,7.4,6888.0,,,,0,-85.0,49.0
1980-12,Ontario,2016A000235,Soft ice cream,Kilolitres,195,units ,0,v382713,7.5,39.0,,,,0,-85.0,49.0
1980-12,Ontario,2016A000235,Ice cream mix,Kilolitres,195,units ,0,v382667,7.6,3308.0,,,,0,-85.0,49.0
1980-12,Manitoba,2016A000246,Cheddar cheese,Tonnes,288,units ,0,v382653,8.1,517.0,,,,0,-95.0,54.0
1980-12,Manitoba,2016A000246,"Ice cream, total",Kilolitres,195,units ,0,v382714,8.3,1452.0,,,,0,-95.0,54.0
1980-12,Manitoba,2016A000246,Hard ice cream,Kilolitres,195,units ,0,v382715,8.4,1387.0,,,,0,-95.0,54.0
1980-12,Manitoba,2016A000246,Soft ice cream,Kilolitres,195,units ,0,v382716,8.5,65.0,,,,0,-95.0,54.0
1980-12,Manitoba,2016A000246,Ice cream mix,Kilolitres,195,units ,0,v382668,8.6,723.0,,,,0,-95.0,54.0
1980-12,Saskatchewan,2016A000247,Cheddar cheese,Tonnes,288,units ,0,v382654,9.1,86.0,,,,0,-106.0,54.0
1980-12,Saskatchewan,2016A000247,"Ice cream, total",Kilolitres,195,units ,0,v382717,9.3,740.0,,,,0,-106.0,54.0
1980-12,Saskatchewan,2016A000247,Hard ice cream,Kilolitres,195,units ,0,v382718,9.4,715.0,,,,0,-106.0,54.0
1980-12,Saskatchewan,2016A000247,Soft ice cream,Kilolitres,195,units ,0,v382719,9.5,25.0,,,,0,-106.0,54.0
1980-12,Saskatchewan,2016A000247,Ice cream mix,Kilolitres,195,units ,0,v382669,9.6,365.0,,,,0,-106.0,54.0
1980-12,Alberta,2016A000248,Cheddar cheese,Tonnes,288,units ,0,v382655,10.1,230.0,,,,0,-115.0,54.0
1980-12,Alberta,2016A000248,Speciality cheese,Tonnes,288,units ,0,v382660,10.2,292.0,,,,0,-115.0,54.0
1980-12,Alberta,2016A000248,"Ice cream, total",Kilolitres,195,units ,0,v382720,10.3,1936.0,,,,0,-115.0,54.0
1980-12,Alberta,2016A000248,Hard ice cream,Kilolitres,195,units ,0,v382721,10.4,1826.0,,,,0,-115.0,54.0
1980-12,Alberta,2016A000248,Soft ice cream,Kilolitres,195,units ,0,v382722,10.5,110.0,,,,0,-115.0,54.0
1980-12,Alberta,2016A000248,Ice cream mix,Kilolitres,195,units ,0,v382670,10.6,987.0,,,,0,-115.0,54.0
1980-12,British Columbia,2016A000259,Cheddar cheese,Tonnes,288,units ,0,v382656,11.1,345.0,,,,0,-127.0,54.0
1980-12,British Columbia,2016A000259,"Ice cream, total",Kilolitres,195,units ,0,v382723,11.3,2169.0,,,,0,-127.0,54.0
1980-12,British Columbia,2016A000259,Hard ice cream,Kilolitres,195,units ,0,v382724,11.4,2028.0,,,,0,-127.0,54.0
1980-12,British Columbia,2016A000259,Soft ice cream,Kilolitres,195,units ,0,v382725,11.5,141.0,,,,0,-127.0,54.0
1980-12,British Columbia,2016A000259,Ice cream mix,Kilolitres,195,units ,0,v382671,11.6,1095.0,,,,0,-127.0,54.0
1981-01,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,8049.0,,,,0,1.0,1.0
1981-01,Canada,2016A000011124,Speciality cheese,Tonnes,288,units ,0,v382657,1.2,6229.0,,,,0,1.0,1.0
1981-01,Canada,2016A000011124,"Ice cream, total",Kilolitres,195,units ,0,v382696,1.3,18943.0,,,,0,1.0,1.0
1981-01,Canada,2016A000011124,Hard ice cream,Kilolitres,195,units ,0,v382697,1.4,18349.0,,,,0,1.0,1.0
1981-01,Canada,2016A000011124,Soft ice cream,Kilolitres,195,units ,0,v382698,1.5,594.0,,,,0,1.0,1.0
1981-01,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,9327.0,,,,0,1.0,1.0
1981-01,Canada,2016A000011124,Milkshake mix,Kilolitres,195,units ,0,v382726,1.7,1175.0,,,,0,1.0,1.0
1981-01,Canada,2016A000011124,Sherbert,Kilolitres,195,units ,0,v382727,1.8,222.0,,,,0,1.0,1.0
1981-01,Canada,2016A000011124,Water ices,Kilolitres,195,units ,0,v382728,1.9,271.0,,,,0,1.0,1.0
1981-01,Canada,2016A000011124,Ice milk mix,Kilolitres,195,units ,0,v382729,1.1,458.0,,,,0,1.0,1.0
1981-01,Maritime provinces,,Cheddar cheese,Tonnes,288,units ,0,v382650,2.1,418.0,,,,0,1.0,1.0
1981-01,Prince Edward Island,2016A000211,Ice cream mix,Kilolitres,195,units ,0,v382662,3.6,0.0,,,t,0,-63.0,-1.0
1981-01,Nova Scotia,2016A000212,"Ice cream, total",Kilolitres,195,units ,0,v382702,4.3,511.0,,,,0,-63.0,45.0
1981-01,Nova Scotia,2016A000212,Hard ice cream,Kilolitres,195,units ,0,v382703,4.4,504.0,,,,0,-63.0,45.0
1981-01,Nova Scotia,2016A000212,Soft ice cream,Kilolitres,195,units ,0,v382704,4.5,7.0,,,,0,-63.0,45.0
1981-01,Nova Scotia,2016A000212,Ice cream mix,Kilolitres,195,units ,0,v382664,4.6,250.0,,,,0,-63.0,45.0
1981-01,New Brunswick,2016A000213,"Ice cream, total",Kilolitres,195,units ,0,v382705,5.3,306.0,,,t,0,-66.0,46.0
1981-01,New Brunswick,2016A000213,Hard ice cream,Kilolitres,195,units ,0,v382706,5.4,297.0,,,t,0,-66.0,46.0
1981-01,New Brunswick,2016A000213,Soft ice cream,Kilolitres,195,units ,0,v382707,5.5,9.0,,,t,0,-66.0,46.0
1981-01,New Brunswick,2016A000213,Ice cream mix,Kilolitres,195,units ,0,v382665,5.6,152.0,,,t,0,-66.0,46.0
1981-01,Quebec,2016A000224,Cheddar cheese,Tonnes,288,units ,0,v382651,6.1,3758.0,,,,0,-68.0,54.0
1981-01,Quebec,2016A000224,Speciality cheese,Tonnes,288,units ,0,v382658,6.2,2338.0,,,,0,-68.0,54.0
1981-01,Quebec,2016A000224,"Ice cream, total",Kilolitres,195,units ,0,v382708,6.3,3946.0,,,,0,-68.0,54.0
1981-01,Quebec,2016A000224,Hard ice cream,Kilolitres,195,units ,0,v382709,6.4,3875.0,,,,0,-68.0,54.0
1981-01,Quebec,2016A000224,Soft ice cream,Kilolitres,195,units ,0,v382710,6.5,71.0,,,,0,-68.0,54.0
1981-01,Quebec,2016A000224,Ice cream mix,Kilolitres,195,units ,0,v382666,6.6,1905.0,,,,0,-68.0,54.0
1981-01,Ontario,2016A000235,Cheddar cheese,Tonnes,288,units ,0,v382652,7.1,2711.0,,,,0,-85.0,49.0
1981-01,Ontario,2016A000235,Speciality cheese,Tonnes,288,units ,0,v382659,7.2,3462.0,,,,0,-85.0,49.0
1981-01,Ontario,2016A000235,"Ice cream, total",Kilolitres,195,units ,0,v382711,7.3,7475.0,,,,0,-85.0,49.0
1981-01,Ontario,2016A000235,Hard ice cream,Kilolitres,195,units ,0,v382712,7.4,7410.0,,,,0,-85.0,49.0
1981-01,Ontario,2016A000235,Soft ice cream,Kilolitres,195,units ,0,v382713,7.5,65.0,,,,0,-85.0,49.0
1981-01,Ontario,2016A000235,Ice cream mix,Kilolitres,195,units ,0,v382667,7.6,3592.0,,,,0,-85.0,49.0
1981-01,Manitoba,2016A000246,Cheddar cheese,Tonnes,288,units ,0,v382653,8.1,533.0,,,,0,-95.0,54.0
1981-01,Manitoba,2016A000246,"Ice cream, total",Kilolitres,195,units ,0,v382714,8.3,1510.0,,,,0,-95.0,54.0
1981-01,Manitoba,2016A000246,Hard ice cream,Kilolitres,195,units ,0,v382715,8.4,1436.0,,,,0,-95.0,54.0
1981-01,Manitoba,2016A000246,Soft ice cream,Kilolitres,195,units ,0,v382716,8.5,74.0,,,,0,-95.0,54.0
1981-01,Manitoba,2016A000246,Ice cream mix,Kilolitres,195,units ,0,v382668,8.6,749.0,,,,0,-95.0,54.0
1981-01,Saskatchewan,2016A000247,Cheddar cheese,Tonnes,288,units ,0,v382654,9.1,90.0,,,,0,-106.0,54.0
1981-01,Saskatchewan,2016A000247,"Ice cream, total",Kilolitres,195,units ,0,v382717,9.3,606.0,,,,0,-106.0,54.0
1981-01,Saskatchewan,2016A000247,Hard ice cream,Kilolitres,195,units ,0,v382718,9.4,572.0,,,,0,-106.0,54.0
1981-01,Saskatchewan,2016A000247,Soft ice cream,Kilolitres,195,units ,0,v382719,9.5,34.0,,,,0,-106.0,54.0
1981-01,Saskatchewan,2016A000247,Ice cream mix,Kilolitres,195,units ,0,v382669,9.6,297.0,,,,0,-106.0,54.0
1981-01,Alberta,2016A000248,Cheddar cheese,Tonnes,288,units ,0,v382655,10.1,328.0,,,,0,-115.0,54.0
1981-01,Alberta,2016A000248,Speciality cheese,Tonnes,288,units ,0,v382660,10.2,259.0,,,,0,-115.0,54.0
1981-01,Alberta,2016A000248,"Ice cream, total",Kilolitres,195,units ,0,v382720,10.3,2214.0,,,,0,-115.0,54.0
1981-01,Alberta,2016A000248,Hard ice cream,Kilolitres,195,units ,0,v382721,10.4,2072.0,,,,0,-115.0,54.0
1981-01,Alberta,2016A000248,Soft ice cream,Kilolitres,195,units ,0,v382722,10.5,142.0,,,,0,-115.0,54.0
1981-01,Alberta,2016A000248,Ice cream mix,Kilolitres,195,units ,0,v382670,10.6,1148.0,,,,0,-115.0,54.0
1981-01,British Columbia,2016A000259,Cheddar cheese,Tonnes,288,units ,0,v382656,11.1,211.0,,,,0,-127.0,54.0
1981-01,British Columbia,2016A000259,"Ice cream, total",Kilolitres,195,units ,0,v382723,11.3,2375.0,,,,0,-127.0,54.0
1981-01,British Columbia,2016A000259,Hard ice cream,Kilolitres,195,units ,0,v382724,11.4,2183.0,,,,0,-127.0,54.0
1981-01,British Columbia,2016A000259,Soft ice cream,Kilolitres,195,units ,0,v382725,11.5,192.0,,,,0,-127.0,54.0
1981-01,British Columbia,2016A000259,Ice cream mix,Kilolitres,195,units ,0,v382671,11.6,1234.0,,,,0,-127.0,54.0
1981-02,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,8159.0,,,,0,1.0,1.0
1981-02,Canada,2016A000011124,Speciality cheese,Tonnes,288,units ,0,v382657,1.2,5700.0,,,,0,1.0,1.0
1981-02,Canada,2016A000011124,"Ice cream, total",Kilolitres,195,units ,0,v382696,1.3,19886.0,,,,0,1.0,1.0
1981-02,Canada,2016A000011124,Hard ice cream,Kilolitres,195,units ,0,v382697,1.4,19297.0,,,,0,1.0,1.0
1981-02,Canada,2016A000011124,Soft ice cream,Kilolitres,195,units ,0,v382698,1.5,589.0,,,,0,1.0,1.0
1981-02,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,9801.0,,,,0,1.0,1.0
1981-02,Canada,2016A000011124,Milkshake mix,Kilolitres,195,units ,0,v382726,1.7,1295.0,,,,0,1.0,1.0
1981-02,Canada,2016A000011124,Sherbert,Kilolitres,195,units ,0,v382727,1.8,158.0,,,,0,1.0,1.0
1981-02,Canada,2016A000011124,Water ices,Kilolitres,195,units ,0,v382728,1.9,400.0,,,,0,1.0,1.0
1981-02,Canada,2016A000011124,Ice milk mix,Kilolitres,195,units ,0,v382729,1.1,673.0,,,,0,1.0,1.0
1981-02,Maritime provinces,,Cheddar cheese,Tonnes,288,units ,0,v382650,2.1,405.0,,,,0,1.0,1.0
1981-02,Prince Edward Island,2016A000211,Ice cream mix,Kilolitres,195,units ,0,v382662,3.6,0.0,,,t,0,-63.0,-1.0
1981-02,Nova Scotia,2016A000212,"Ice cream, total",Kilolitres,195,units ,0,v382702,4.3,784.0,,,,0,-63.0,45.0
1981-02,Nova Scotia,2016A000212,Hard ice cream,Kilolitres,195,units ,0,v382703,4.4,769.0,,,,0,-63.0,45.0
1981-02,Nova Scotia,2016A000212,Soft ice cream,Kilolitres,195,units ,0,v382704,4.5,15.0,,,,0,-63.0,45.0
1981-02,Nova Scotia,2016A000212,Ice cream mix,Kilolitres,195,units ,0,v382664,4.6,391.0,,,,0,-63.0,45.0
1981-02,New Brunswick,2016A000213,"Ice cream, total",Kilolitres,195,units ,0,v382705,5.3,474.0,,,t,0,-66.0,46.0
1981-02,New Brunswick,2016A000213,Hard ice cream,Kilolitres,195,units ,0,v382706,5.4,472.0,,,t,0,-66.0,46.0
1981-02,New Brunswick,2016A000213,Soft ice cream,Kilolitres,195,units ,0,v382707,5.5,2.0,,,t,0,-66.0,46.0
